month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
04-15,4.6,6.05,1.57,6.23,2.71,3.16,3.12,1.53,3.27,2.09,3.67,2.41,2.06,-1.17,5.01,3.68,3.1,3.42,2.7,2.43,4.29
04-16,2.81,5.4,0.87,4.45,2.81,0.7,2.51,2.64,2.51,3.11,2.98,2.97,4.97,-0.93,6.54,4.84,3.19,4.33,3.12,3.35,2.98
04-17,5.18,5.12,1.3,5.33,3.7,2.42,2.25,2.98,2.11,3.53,3.79,2.93,5.18,0.42,5.27,5.78,3.53,5.26,3.53,5.93,2.51
04-18,6.02,3.64,1.48,5.07,3.68,1.28,2.28,4.28,2.39,4.12,5.57,3.2,4.02,0.03,5.7,8.62,4.17,5.67,5.15,4.94,0.25
04-19,6.05,1.17,1.35,3.12,4.59,0.92,2.02,3.08,2.62,4.13,6.19,4.37,4.03,1,6.61,7.22,4.32,4.91,4.5,4.94,-0.65
04-20,7.02,0.31,1.65,3.72,3.11,2.09,2.01,2.49,2.72,3.55,8.36,5.04,3.46,1.99,5.32,7.1,6.43,4.64,5.55,6.94,-1.51
04-21,5.85,-0.01,2.62,3.14,4.57,0.93,2.74,5.06,3.94,2.44,7.62,5.53,3.48,3.63,6.2,5.51,7.17,5.34,5.11,8.01,0.98
04-22,3.45,1.1,2.58,3.76,4.49,2.45,1.96,4.88,4.3,3.57,9.46,5.04,3.67,2.69,4,7.01,6.35,4.54,5.33,7.19,0.73
04-23,2.12,1.79,2.4,2.79,5.07,3.81,2.1,4.69,4.47,4.1,5.27,5.22,3.13,2.74,3.47,8.47,6.61,2.69,4.93,7.02,0.43
04-24,2.59,3.94,3.59,5.25,5.55,5.26,2.61,6.06,5,4.34,4.85,4.32,3.01,2.65,4.45,9.9,5.52,1.97,4.64,6.99,2.3
04-25,2.96,4.22,3.93,5.35,6.04,5.84,3.54,6.6,4.79,4.53,5.7,4.87,3.95,3.23,4.44,8.52,3.19,3.15,5.58,8.81,2.41
04-26,2.84,6,5.17,6.43,6.58,6.32,4.2,6.66,5.99,2.83,6.6,4.92,3.17,2.96,4.89,8.33,3.82,3.76,4.48,6.4,3.12
04-27,3.7,5.63,5.71,7.45,7.21,7.75,5.69,7.64,7.5,3.76,9.51,6.16,4.84,3.38,3.95,10.19,4.24,3.49,2.69,4.58,4.9
04-28,4.35,5.99,6.15,4.93,7.25,7.71,4.21,7.26,6.21,3.35,8.2,6.99,5.63,3.59,4.19,4.99,4,3.17,1.99,3.92,5.19
04-29,5.24,5.73,5.02,3.86,9.12,6.84,3.44,7.85,7.44,4.38,6.51,4.61,5.83,2.19,5.42,4.55,3.08,3.91,2.91,4.66,7.58
04-30,6.41,4.15,4.35,2.42,9.59,4.94,5.64,5.56,6.44,4.41,4.9,4.47,7.3,2.41,4.78,5.59,2.76,4.89,3.03,4.34,7.2
05-01,5.72,4.21,5.12,2.98,9.54,6.39,5.53,3.58,6.38,4.89,3.28,6.09,8.16,5.04,5.17,6.76,5.63,4.35,4.8,4.8,7.91
05-02,7.13,4.25,6.68,3.91,11.38,6.98,4.75,3.01,6.24,4.46,3.49,4.41,9.04,5.84,5.8,3.77,7.26,4.5,5.14,4.66,9.14
05-03,8.48,5.3,9,3.84,12.37,7.13,5.24,2.48,5.56,5.37,4.07,5.23,10.76,6.02,6.01,2.12,6.28,4.63,4.42,5.06,8.28
