month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05-01,0.68,0.02,7.12,4.53,0.81,7.97,0.06,5.37,1.4,2.83,0.08,1.46,0.02,0,3.7,0.21,0.04,0.02,0.17,1.59,0.01
05-02,0.19,1,0.86,1.41,21.1,15.85,0.09,1.72,1.2,9.24,0,0.97,0.1,0.25,11.57,14.98,4.45,1.03,0.33,16.21,0
05-03,0.09,0.1,0,0,15.74,5.58,1.29,6.51,0.21,3.87,0.02,3.59,5.14,16.78,16.72,18.34,10.48,3.29,0.09,35.01,0.01
05-04,1.95,0.03,0.04,0.01,8.18,0.81,5.61,2.91,0.34,0,0.13,1.52,1.28,3.04,11.03,21.6,3.7,1.54,1.3,23.15,0
05-05,0.34,1.56,0.28,0,2.5,4.07,0.26,5.21,0.07,0,0.14,0.38,0.22,2.79,5.12,2.13,0.04,2.1,3.43,1.65,0
05-06,4.77,0.23,0,2.68,0.8,2.71,2.31,9.92,0.01,0.47,0.3,0,0.05,3.94,0.14,1.52,0.02,0.93,1.44,0.35,0.02
05-07,2.73,0.07,0,1.91,7.35,2,0.28,10.05,0,2.93,0.13,0,0.23,6.28,1.06,0.09,0.6,1.43,1.48,0.96,1.97
05-08,4.26,2.53,0.48,0.09,9.74,2.23,0.42,13.99,11.83,1.61,0.64,0.04,0.02,2.63,4.45,4.22,1.15,5.33,1.58,0.95,0.7
05-09,20.73,0.18,0.53,1.19,16.59,1.18,0.33,6.26,7.13,0.24,4.19,0.03,0.01,3.63,1.91,4.48,0.01,5.15,1.76,0.15,0.03
05-10,19.01,0.14,1.58,8.45,8.75,2.81,1.57,6.19,11.59,1.23,3.33,0,0.02,8.95,0.23,23.37,0.98,4.72,2.42,0.14,0.01
05-11,10.83,2.33,41.95,3.6,20.09,2.02,0.6,1.94,2.96,9.03,0,0.05,0.09,1.57,0.03,7.63,0.21,0.66,0.53,0.7,0.55
05-12,2.11,3.64,46.13,0.17,22.92,9.41,0,0.46,6.14,4.99,0.01,0.04,0.72,4.14,0.91,1.22,1.09,2.34,0.41,6.38,0.66
05-13,2.14,0.59,13.21,0,26.74,2.34,0,1.05,4.58,17.63,10.42,0.19,0.17,5.13,2.22,0.51,1.54,2.75,0.99,2.38,0.02
05-14,3.93,0.05,3.59,0.72,12.1,0.7,0,1.04,0.66,5.96,2.5,0.05,0.4,3.57,0.51,0.71,6.77,5.36,14.89,0.37,0.06
05-15,5.49,0.02,0.02,3.45,2.28,3.99,0.05,0.67,0.36,1.66,0.04,0,4.45,2.91,0.79,0.47,6.87,10.98,8.09,2.42,0.08
05-16,30.28,0.1,0.57,11.11,2.01,4.75,0,0.73,0.84,2.84,0.94,0.05,1.57,2.71,0.94,0.78,1.92,5.53,10.43,1.66,0.31
