month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05-15,1.15,0,0,0.09,0.4,0,0,0.47,0.37,7.12,0,0.64,0.01,0,0.15,0,0,0,0.23,0,1.47
05-16,0.62,0,0,0.19,1.26,0,0,0,0.04,0.49,0,0,0.39,0.03,0,0,0,0,0.01,0,0.01
05-17,0.64,0,0.89,0.95,0.49,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0,0
05-18,0.02,0,1.02,6,0,0,0,1.96,0,0,0,0,0.3,0.07,0,0,0,0,0.01,0.06,0
05-19,0.56,0,0,0.91,0,0,0.12,0.04,0,0,0,0,0.85,3.32,0,0,0,0,0.01,0.32,0
05-20,0.22,0,0,0,0,0,0.18,0.05,0.58,0.07,0,0.03,0.01,14.16,0,0,0,0,0,1.1,0
05-21,0,0,0,0.01,0,0.05,0,0.07,2.01,0.45,0,0.01,0,1.45,0,0,0,0,0,0.6,0.09
05-22,0,0,0,0,0,0,0,0,0.72,0.02,0,0.97,0,2.41,0.02,0,0.13,0.04,1.42,0.47,0.08
05-23,0,0,0,0,0,0,1.01,0,0,0,0,0.32,4.19,1.79,0.03,0,2.34,0.01,0.66,1.99,0.09
05-24,0,0.29,0,0,0,0.04,0.28,0,0,0.04,0.86,0.1,4.12,0.78,0.37,0,6.22,0.02,0.45,0.09,1.53
05-25,0,0.14,0,0,0,0.01,0.01,0,0,0.04,0.06,0.01,0.02,0.03,0.26,0,0,0,0,0.01,1.62
05-26,0,0,0,0,2.57,0.05,0,0,0.14,0,0.16,0.02,0.57,0.01,0.04,0,0,0.01,0,0,0.29
05-27,0,0,0,0,0.09,0,0.15,0.02,0,0.01,0.59,0.01,2.74,0.01,0.42,0,0,0.01,0,0.29,0.04
05-28,0,0.02,0,0,0,0,0.02,2.04,0.09,0,0,0.31,7.31,0.01,3.34,0,0,0.03,0,2.44,0.19
05-29,0,0,0,0,0,0,0,1.04,0.05,0,0,4.06,3.44,0,0.43,0,0,0.02,0,0.47,0.06
05-30,0,0.83,0,0,0,0,0,0.11,0,0,0.01,5.23,0.26,0,0.8,0,0,0.04,0,0.12,0.57
05-31,0,5.13,0,0.01,0,0,0,0,0,0,0,0.22,0,0.1,2.72,0,0,0,0,0.01,0.01
06-01,0.03,6.46,0,0.04,0,0,0,0.15,0.05,0,0.72,0.01,0,1.67,2.28,0,0,0,0,0.05,0
06-02,0.02,14.89,0,0,0,0,0.01,0,0,0,7.26,0.12,0.02,0.07,2.49,0,0.01,0,0,0,0
06-03,0,0.04,0,0,0.01,0,0,0,0,0,0.26,0.1,0.04,0,2.48,0,0.01,0,0,0.06,0
06-04,0,1.23,0,0,0,0,0,0,0,0,0.02,0.04,0,0,1.99,0,0.01,0,0,0.31,0
06-05,0,0.35,0,0,0,0,0,0,0,0,0.98,0.01,0.02,0,3.44,0,0,0,0,0,0
06-06,0,0,0,0,0,0.49,0,0.02,0,0.06,3.13,0,0.18,0,0.03,0,0,0,0.03,0.02,0
06-07,0,0,0,0.01,0,0,0,0,0,0,1.61,0.01,0.71,0,0.02,0,0,0,0.36,0,0
06-08,0,0.02,0,2.72,0,0,1.28,0,0,0.27,0.2,0,0.12,0,0.03,0.31,0,0,0.15,0,0.01
06-09,0.3,0,0,4.8,0,7.42,0.68,0,0,0.01,0,0.08,2.53,0,0.74,0.92,0,0.04,0.16,0.02,0.1
